Top,Jungle,Mid,ADC,Support
0.24435352,0.008052361,0.16639677,0.044288903,0.0199279
0.9979444,0.43443334,0.9621922,0.7559594,0.9799199
0.9815291,0.9987814,0.99966145,0.7589131,0.96200633
0.00234311,0.00056667044,0.0010578074,0.00030583347,0.007339081
0.0028801744,6.53773e-05,0.00026311158,7.6898956e-05,0.00042022712
0.9956627,0.9846005,0.98617053,0.9628057,0.9858471
0.9999172,0.9904248,0.99999946,0.9960736,0.9927663
0.01115962,3.8467882e-05,0.0033279685,0.001485723,0.0017137587
0.999797,0.822626,0.84740484,0.8712569,0.9463914
0.0032453525,0.00047668806,0.00025898806,0.00036691682,0.0039803106
0.7723445,0.93515766,0.9839455,0.9994824,0.99237055
0.009063967,0.00023376044,0.015609893,1.7664393e-05,0.1129641
0.00044958646,0.03805536,0.0029137766,1.4203915e-05,0.00040349504
0.9997343,0.99407053,0.9818663,0.8173724,0.9998398
0.98364013,0.57260245,0.9164708,0.9842754,0.9865029
0.8427633,0.0032621475,0.055659138,0.06052828,0.47264326
0.8906514,0.98176914,0.8160898,0.9122948,0.7645026
0.004894812,0.0055552986,0.0586988,0.000281822,0.074822485
0.06501802,0.006365932,0.06093752,0.0025043348,0.05634759
0.9999977,0.9645788,0.9731563,0.9828148,0.98583126
0.9999704,0.99995005,0.9944919,0.99984527,0.98698944
0.0018390695,2.7276428e-05,6.977622e-05,4.953519e-06,0.010628085
0.2764557,0.16215214,0.0029611797,0.052140467,0.013662868
0.8362572,0.8672688,0.99919045,0.767914,0.9693276
0.980739,0.8529154,0.19908798,0.67679894,0.8342761
0.8308412,0.1692501,0.8899911,0.811735,0.9888879
0.54501945,0.8522134,0.38114733,0.00983129,0.95461154
0.1015472,0.041567236,0.009268386,0.011095335,0.49333706
0.9933207,0.98308253,0.99996465,0.98117006,0.99979967
0.008631773,0.002614435,0.00055503217,7.312622e-05,0.00029670465
0.9431144,0.83398575,0.99716514,0.9992722,0.98521084
0.029391086,4.1017767e-05,0.0002656626,0.00011442008,0.053469054
0.9431144,0.83398575,0.99716514,0.9992722,0.98521084
0.029391086,4.1017767e-05,0.0002656626,0.00011442008,0.053469054
0.00539293,5.0782888e-05,0.00045400122,8.8087196e-05,0.002939092
0.95890486,0.99561864,0.9927896,0.9800701,0.99791324
0.0005494758,4.8027605e-06,2.2384575e-05,0.0003464696,0.0028682004
0.9943882,0.98716694,0.99850416,0.9999619,0.9991357
0.50158525,0.9802306,0.9932709,0.9978414,0.9988295
0.0019771212,0.0028553254,0.00020296703,0.0012165179,0.0010726062
0.009253033,0.001954345,0.0012607422,0.00021687898,0.11397371
0.99415934,0.9998015,0.74291855,0.99981266,0.9946137
0.99983865,0.9778101,0.82967454,0.70849085,0.9945201
0.013988348,0.0059700552,0.04737901,0.014797416,0.005469537
0.055257432,0.00906646,0.011605918,0.000107302185,0.007568078
0.99999446,0.8837912,0.9418158,0.9936785,0.9877188
0.9793553,0.9518331,0.22481602,0.9785136,0.9941794
0.0033026375,0.0029033704,0.0049401927,0.0016200043,0.38241255
0.0039172936,0.0011648152,0.004224491,0.00012987418,0.00029117012
0.993733,0.9904831,0.9578503,0.99443096,0.99610555
0.3009373,0.7799165,0.67928725,0.9493772,0.9857372
0.085005745,0.050501727,0.009595463,0.0005202313,0.0863683
0.021412661,0.069953136,0.10938102,0.026719846,0.009837257
0.99788606,0.15596199,0.75011075,0.41041768,0.9977813
0.9698791,0.8501092,0.95003676,0.99290615,0.9571703
0.013835136,0.013140327,0.0055390876,0.0046937168,0.082435794
0.8308817,0.9780329,0.909504,0.9974336,0.913498
0.58019984,0.0014730126,0.0017596068,0.00030923713,0.1077747
0.0006403817,0.001252712,0.00025221222,0.00027487238,0.002921385
0.99977046,0.97884476,0.72395307,0.5777063,0.9966658
0.011387254,0.0008319142,0.0018722821,4.4110257e-06,0.00034929274
0.9999999,0.99931353,0.9884943,0.99982214,0.9840369
0.8668439,0.036576513,0.031438734,0.0080610765,0.006676071
0.9357077,0.88071483,0.9894193,0.15821658,0.93516135
0.015514271,0.00017334933,0.0032116831,0.00036762338,0.11324115
0.9952868,0.98856986,0.98763984,0.99184674,0.9997861
5.6722456e-06,2.820394e-06,0.050331205,7.0953292e-06,0.02453839
0.94129825,0.96669745,0.9965228,0.9967283,0.9974799
0.016321117,0.0071105636,0.13475223,0.007442749,0.019980477
0.99952364,0.993338,0.8326209,0.966449,0.9688419
0.99574924,0.9845725,0.9999917,0.9582932,0.9618607
0.036559545,0.00049385964,0.0032882139,0.0018974032,0.00576567
0.07369707,0.16814847,0.07407709,0.34423417,0.14339256
0.7677132,0.97299814,0.82491744,0.9924551,0.9923364
0.9920859,0.99018264,0.9999948,0.9367884,0.9762581
0.0016915858,0.00023922957,0.00813237,0.0005470518,0.008924394
0.06711749,0.20438977,0.021790836,0.0010969605,0.6748352
0.93121666,0.17586406,0.80839556,0.7785963,0.980447
0.10493985,0.03804743,0.010283234,0.02295072,0.23476645
0.9971504,0.9931178,0.98913854,0.99308515,0.9991722
0.19020602,0.008900167,0.23231503,0.02649979,0.78504825
0.9999742,0.9143665,0.9649447,0.83055466,0.9893864
0.20658125,0.055331215,0.056138963,0.78885955,0.007921384
0.9190898,0.85271925,0.9183511,0.4493919,0.99945325
0.9995051,0.9920141,0.999997,0.9963022,0.99570626
0.0007292385,1.9967427e-05,0.005103754,0.0001623858,0.002199619
0.9999978,0.99998784,0.9989875,0.9923911,0.98434097
0.013571677,0.00023076094,0.6183983,0.00045545853,0.0068692043
0.0030023286,0.45744678,0.017390683,0.0013600497,0.07897769
0.8610298,0.9856283,0.96231645,0.8288299,0.9968364
0.99995154,0.6737468,0.86682314,0.9999895,0.99987227
0.0048984466,0.000583818,0.016806507,0.03076093,0.031910438
0.0019271821,0.0024637769,0.0001739837,0.0007250282,0.117463395
0.99999225,0.9998464,0.9135499,0.9991889,0.9979973
0.60423136,0.003328764,0.01593458,0.013355795,0.082153976
0.2425606,0.061589234,0.5046248,0.023015488,0.26195642
0.0049628974,0.0004697436,0.0014792384,0.00010019796,0.0064162333
0.99941444,0.91032434,0.83038664,0.99978447,0.9891049
0.9925447,0.99932945,0.99995875,0.99962366,0.9773008
0.0010419184,0.00018453736,0.00014278242,2.218012e-06,0.002512943
0.8380553,0.160798,0.07341364,0.38142294,0.7276198
0.79647505,0.6508228,0.9529649,0.51718456,0.9821928
0.0010665364,0.00011310456,0.0018398024,0.0033224546,0.016879268
0.86942065,0.997476,0.9999925,0.9633576,0.94114757
0.970625,0.8566132,0.84893066,0.9998857,0.9920825
0.0949266,0.004967185,0.0026161466,0.00019043003,0.028916571
0.006618414,0.0017379755,0.03891629,0.004278796,0.0043057227
0.8717063,0.9543563,0.9472081,0.76781,0.76841414
0.9952426,0.44122416,0.95153016,0.90286624,0.99851114
0.004630536,0.0004144856,0.001531719,7.023699e-05,0.003920631
0.20202693,0.07137608,0.02013718,0.6526703,0.017639969
0.98438114,0.6916629,0.92172265,0.6312706,0.9194639
0.1319553,0.55676246,0.06147475,0.7454288,0.0033263648
0.90657735,0.09379547,0.9642151,0.9070941,0.83370394
1.0,0.9757369,0.9366528,0.967393,0.999847
0.0037104227,0.004402863,0.019286439,0.00027888716,0.019972311
0.9999472,0.9739988,0.99340975,0.9779654,0.9976223
0.16912471,7.88721e-05,0.00019406305,1.7097365e-05,0.001855045
0.0022706424,0.00077870395,0.002470769,0.0014125118,0.0028105688
1.0,0.9995553,0.9999653,0.5318885,0.9793959
0.032467764,0.0061782547,0.20791297,0.1625059,0.4447799
0.96422833,0.9894551,0.5544876,0.60716665,0.96910995
0.07358213,0.03064536,0.0006187801,0.002591815,0.009527641
0.93940705,0.87230843,0.99980557,0.9738621,0.99137825
0.44550356,0.22895823,0.18717813,0.47614023,0.44387144
0.8975048,0.4019069,0.60005796,0.85909325,0.69478905
0.0042607086,0.00018179769,0.001778394,0.0046383357,7.038269e-05
0.84447336,0.98902947,0.9747673,0.9993437,0.9959133
0.029057583,0.012542505,0.015416481,0.013144984,0.9654454
0.6656931,0.88036424,0.6773428,0.3892582,0.9852324
0.8802372,0.9707147,0.99709433,0.86811596,0.993128
0.012787135,0.11534048,0.0008121209,0.0012628615,0.07863501
0.75706154,0.94158345,0.9715094,0.79478717,0.7731232
0.12863441,0.07492348,0.30771953,0.026354022,0.035237584
0.0073304223,0.001015945,0.0018636599,9.1193666e-05,0.003466855
0.98152137,0.96429425,0.9945966,0.793638,0.9999689
0.8216125,0.8954317,0.94549215,0.97082967,0.99889076
0.028427992,0.0005712928,0.09494856,0.008710936,0.019708257
0.9999908,0.99403304,0.69583887,0.09139683,0.9708493
0.016512768,0.32624304,0.04559532,0.010334325,0.04470133
0.6724002,0.6943919,0.9960059,0.108710445,0.99643046
0.14228854,0.01022669,0.04432573,0.0006597007,0.103595674
0.9999998,0.99881566,0.83791673,0.9959625,0.9861464
0.04851854,0.000849331,0.008418035,0.0014442661,0.04147958
0.99926895,0.85836697,0.73391575,0.42876446,0.99770534
0.054775406,0.007424903,0.0065633697,0.007040239,0.50592977
0.04111889,0.2861641,0.0057504266,0.1864867,0.25273353
0.9999622,0.7634659,0.9999786,0.9256557,0.9970663
0.84086096,0.96497345,0.7096903,0.8575855,0.70065147
0.01766437,0.0013943719,0.014850647,0.010883869,0.051457796
0.99233556,0.59598815,0.9968019,0.9237562,0.9913607
0.04710476,0.049605317,0.0011927919,0.0016017618,0.010181603
0.91782236,0.90211934,0.99663585,0.883692,0.8839238
0.008448334,0.14045113,0.08132598,0.045386884,0.057584144
0.564649,0.33639526,0.95973706,0.6498348,0.9948147
0.052099597,0.21960789,0.035624024,0.42963073,0.042542826
0.9706418,0.9990593,0.99999946,0.95805776,0.8017438
0.009320525,0.00032741166,0.17311828,0.00014772364,0.001786983
0.3002413,0.8669676,0.7578979,0.25510088,0.69429094
0.4462295,0.15489326,0.06338076,0.04673628,0.276428
0.110661425,0.35098594,0.019341504,0.017990524,0.9928262
0.90793014,0.978472,0.5197299,0.7286671,0.99838847
0.01610502,0.019798767,0.0049220035,0.0015695827,0.005848053
0.95875806,0.9786166,0.74328476,0.95679486,0.9998398
0.58430886,0.57210636,0.053086303,0.9432283,0.2024268
0.61151916,0.6878535,0.883185,0.079729,0.99925315
0.9999945,0.9609241,0.9720721,0.87379944,0.9831887
0.057303913,0.018286334,0.020612579,0.004603125,0.03955778
0.010473681,0.0061906986,0.009096115,0.14632794,0.78617334
0.9976616,0.96922797,0.869478,0.77396315,0.9990501
0.9475535,0.6147404,0.8505816,0.98163956,0.95049083
0.55875945,0.0038776156,0.019700747,0.04530245,0.01006508
0.98710805,0.780359,0.12289588,0.27445015,0.9543877
0.006003391,0.039290067,0.0013166501,3.7857902e-05,0.01513259
0.9785152,0.44607425,0.88250643,0.83095366,0.96032554
0.4615673,0.16148052,0.17969722,0.72120696,0.26038408
0.018903434,0.032890275,0.06321324,0.0048029446,0.719235
0.75065714,0.8986709,0.9218137,0.7098604,0.9890759
0.917314,0.9373914,0.99657196,0.5610962,0.9954483
0.015887192,0.020754173,0.00063566846,0.00036567924,0.01917248
0.911068,0.9997849,0.9014281,0.92358613,0.9999741
0.007979757,0.008133825,0.012201723,0.00016030061,0.0014087853
0.9022873,0.53663206,0.9694442,0.7800707,0.9608631
0.009591579,0.008587239,0.00030310603,3.6629903e-05,0.0033754876
0.092955574,0.025158264,0.05329054,0.0036315757,0.003993552
0.2896307,0.1586358,0.31925505,0.9008783,0.84684896
0.0015112559,0.0002780156,8.04774e-06,1.887058e-05,3.6554382e-05
0.99987286,0.99891025,0.99998,0.9965996,0.99788684
0.99918777,0.99973047,0.99984276,0.9999982,0.9905726
0.0010878661,8.305674e-05,0.0040150005,3.867689e-07,0.0010503988
0.8523472,0.9910295,0.99615663,0.82063717,0.9902504
0.03667948,0.16285308,0.0022830337,0.00830956,0.43276474
0.011748774,0.0049301214,0.024352556,0.0044703404,0.059730124
0.7262683,0.99054,0.9998562,0.9912611,0.98820263
0.00013348389,5.700155e-05,4.0121617e-05,0.0010518839,0.0016497776
0.91188323,0.9590703,0.9999105,0.99789715,0.99219835
0.7921439,0.6633991,0.92657286,0.92422956,0.4894125
0.050187867,0.12396489,0.27253395,0.010139587,0.023689004
0.00013038171,0.0003364309,0.00012347767,4.053999e-05,0.010929486
0.9865489,0.99999005,0.9999629,0.9999894,0.9998528
0.004793934,0.003922462,0.014186864,0.0021405802,0.0038868152
0.79498476,0.9844621,0.994676,0.92775697,0.99798673
0.99982655,0.9952322,0.9863007,0.99016374,0.9825627
0.0037206549,7.424873e-05,0.00025675763,5.6591107e-06,0.0005596347
0.9934833,0.9279009,0.17432861,0.9895825,0.995665
0.21647444,0.011730042,0.3719551,0.003985099,0.67211145
0.0074505303,0.016274521,0.0011742046,0.0010060756,0.00634467
0.99625474,0.98537046,0.99979126,0.99091744,0.99713343
0.94842285,0.9721441,0.8342895,0.9946906,0.99976975
0.0029481032,0.012642942,0.017338514,0.00057434884,0.005959114
0.99830335,0.99315137,0.9604221,0.9783409,0.99871635
0.012400511,0.0037534449,0.36782965,0.006238066,0.0048551452
0.97053146,0.31576598,0.9954351,0.6204198,0.9974302
0.00200084,0.0027555528,0.0010765606,0.00044694482,0.006736858
0.32643,0.008321494,0.05101492,0.004901341,0.89175266
0.79951304,0.97738516,0.99222594,0.9486353,0.9773423
0.10708692,0.2211978,0.8045565,0.916966,0.0145284785
0.9963743,0.52057105,0.7315618,0.974892,0.9531746
0.00033815828,0.004149474,0.004505947,0.003454229,0.10293426
0.965876,0.9339426,0.9919037,0.96139705,0.9976459
0.8001159,0.9766652,0.5842177,0.8846167,0.98720497
0.023417255,0.007791142,0.015250478,0.40159604,0.12339693
0.076393865,0.35669854,0.15402052,0.077596664,0.06705287
0.6944344,0.98850447,0.69023436,0.99815327,0.75758934
0.99984235,0.999327,0.9977886,1.0,0.9968213
0.001350295,0.00011128297,0.0008334185,7.861611e-05,0.001462511
0.99999994,0.98524225,0.99383926,0.98877555,0.9947191
0.0034701845,0.00024122129,0.0013593477,3.7690937e-05,0.00039974396
0.97908884,0.92756724,0.91736734,0.32031497,0.9366466
0.090385124,0.021754595,0.060502503,0.00024561386,0.018261163
0.013737217,0.0006462837,0.00013861683,0.00033051774,0.0035828417
0.99999046,0.9888163,0.9897395,0.9995309,0.9999908
0.09553231,0.89748454,0.09447611,0.08820693,0.13964117
0.7949926,0.93160784,0.7502336,0.6021509,0.72631556
0.9996343,0.9652239,0.6991581,0.98147786,0.98920023
0.10657956,0.012961788,0.0044693346,0.027729249,0.00235643
0.9998348,0.59065866,0.9013249,0.9132459,0.99982154
0.09523923,0.00087754015,0.003969822,1.3756835e-05,0.0059732674
0.02521338,0.99678856,0.77170926,0.03480415,0.9986633
0.2581744,0.02071616,0.0004604694,0.27070785,0.024559738
0.31436914,0.009202454,0.0006941073,0.0007638316,0.65485823
0.99999946,0.91007745,0.91594464,0.8402088,0.93157434
0.7369415,0.9699359,0.08176766,0.035504088,0.2177555
0.44378,0.14411941,0.89185476,0.39288756,0.7900368
0.04845085,0.0046211625,0.0011960082,0.021414816,0.0035051284
0.18494472,0.9995121,0.98648334,0.9996954,0.8329396
0.78768265,0.99620616,0.87940884,0.87871444,0.96962065
0.42329285,0.03756474,0.0043046474,0.00064029533,0.025614832
0.76146567,0.20421065,0.10100949,0.21266246,0.071272105
0.97997016,0.7848335,0.99114835,0.79580384,0.93829983
0.9999999,0.8196246,0.5953771,0.9866065,0.99810827
0.017841132,0.009173557,0.07122012,0.04097952,0.056851156
0.7099556,0.040173925,0.69115365,0.16706641,0.8323519
0.8298472,0.968734,0.82801455,0.74330336,0.5784327
0.3598046,0.15978235,0.8317511,0.014615312,0.20815417
0.09149644,0.028931795,0.9743712,0.8261558,0.98783374
0.105481885,0.55837315,0.05146882,0.0062875366,0.14840472
0.91192925,0.92058384,0.9702758,0.99843985,0.42385414
0.017595494,0.008908372,0.0023319733,0.0029036093,0.00042305922
0.99965626,0.9706687,0.99789137,0.98916423,0.99659
0.9029805,0.8422237,0.8592239,0.8696768,0.9976623
0.18165922,0.1569685,0.31897438,0.06995598,0.17451198
0.99994314,0.98359126,0.9536316,0.909754,0.9936873
0.0064155953,0.0016898536,6.682687e-05,0.002077658,0.00053073943
0.45391506,0.89978266,0.17240842,0.10438708,0.044606194
0.10092515,0.7890184,0.112825766,0.13875881,0.092673875
0.9842076,0.94058144,0.96908814,0.9545606,0.89705056
0.010236797,9.11219e-06,0.00020306013,6.047716e-05,0.0029281266
2.1721022e-05,0.0050370074,0.010952503,2.7005046e-06,1.4066701e-05
0.9989626,0.9987942,0.9947712,0.9430966,0.9997464
0.49066108,0.046451874,0.16489388,0.9048394,0.9694892
0.9703357,0.8019947,0.6796514,0.99227434,0.90084857
1.9163263e-05,2.0086e-06,0.009818038,5.325513e-07,0.018831711
0.99914706,0.99798995,0.99197876,0.8810758,0.9999382
0.0027999072,0.19902664,0.006955774,0.0022249944,0.09917112
0.97250164,0.9617401,0.9306315,0.8746776,0.94331986
0.9484179,0.99623173,0.9969238,0.99933124,0.9994351
0.008765422,1.3763256e-06,0.0018178982,7.1441366e-07,0.0007014133
0.43265417,0.71471184,0.45371917,0.72130907,0.63962376
0.94848096,0.9045498,0.87630856,0.28980908,0.95435256
0.00048018649,0.00017576417,0.0016289653,0.001947985,0.00061920774
0.99294585,0.9997263,0.9990445,0.97287184,0.9969317
0.14752348,0.031235972,0.053417023,0.026292741,0.07072318
0.9984491,0.9864832,0.8806852,0.99986184,0.852308
0.0012255103,0.0001727423,0.0049323933,0.00084979844,0.0065877675
1.0,0.97809845,0.9714887,0.98630613,0.9979965
0.007979679,0.0024944749,0.07824528,0.009708623,0.07562141
0.88052446,0.92547774,0.6585597,0.5322224,0.8171344
0.99997824,0.8944369,0.9745357,0.9787862,0.9861404
0.007291908,0.0037647325,0.00036406302,0.00016090045,0.021701736
0.0073699206,0.026072102,0.2368554,0.002227779,0.06659302
0.9187339,0.9941098,0.98900175,0.9977061,0.99352723
0.8183318,0.99101,0.99473447,0.9999323,0.8582016
0.00801699,0.0035475076,0.018421775,0.0077400594,0.00062718894
0.9993247,0.99999934,0.9998715,0.9865658,0.99008787
0.18636218,0.0014914413,0.001757341,0.012335322,0.007966391
0.99859375,0.99893874,0.931593,0.6744122,0.98835295
0.03006363,0.0010145163,0.014307915,0.00090581377,0.021050466
0.9950062,0.8235786,0.8926936,0.71450573,0.76254976
0.3479113,0.0061836117,0.0893017,0.12951851,0.0129961865
0.99978304,0.9661491,0.9993389,0.9980469,0.9759995
0.08269961,0.00056505535,0.041389372,7.956873e-06,0.0014157919
0.032300886,0.265817,0.027684912,7.5731536e-05,0.3265601
0.9979391,0.9732865,0.9999908,0.89992183,0.9929899
0.4431646,0.14693855,0.7045772,0.19736834,0.051447663
0.90398985,0.83309746,0.9902424,0.94883573,0.96311545
0.075512975,0.10308678,0.15842499,0.049906418,0.07956752
0.9999966,0.93714875,0.9199177,0.9930891,0.9909763
0.006051795,0.0004014064,0.00070726953,0.0023316536,0.0046132626
0.96530557,0.9815572,0.99989974,0.96689636,0.99649096
0.99198496,0.97078764,0.9994349,0.9966047,0.9977833
0.026595581,0.00045697563,0.01323392,0.78456974,0.05830823
0.99612457,0.9628316,0.9999995,0.99741644,0.99967515
2.9085355e-05,6.506805e-05,0.000561812,9.7184246e-05,0.0015775439
0.9876141,0.96237487,0.9999999,0.568554,0.9130278
0.063972406,0.20264383,0.0035480338,0.0052367323,0.496359
0.9999658,0.93188107,0.9710132,0.7718741,0.98950654
0.007344345,0.0022094366,0.005520132,0.008523065,0.8176234
0.006194652,0.008707845,0.014883514,0.00081153767,0.118555084
0.99999166,0.99991757,0.73565704,0.9882766,0.9771298
0.028729096,0.026459068,0.014867028,0.0024529884,0.11760076
0.99980557,0.9939458,0.98053527,0.9993774,0.9570384
0.0044912025,0.21375734,0.3248738,0.020340664,0.016754905
0.8181848,0.9994035,0.9992469,0.35280877,0.97762054
0.09698302,0.027871322,0.71312404,0.20021872,0.7728414
0.43023324,0.83323413,0.98955375,0.6539529,0.9220312
0.0063425032,0.009060879,0.47088826,0.05400667,0.00059380697
0.947058,0.98824,0.88599616,0.9740137,0.9861214
0.9455384,0.977069,0.9393842,0.6870017,0.98295844
0.06991066,0.32165515,0.29634473,0.0002048711,0.49183312
0.99023473,0.9853546,0.9949303,0.9999985,0.9999954
0.0009180046,0.0004909959,0.00062728854,0.00020454067,0.0005058607
0.05737514,0.005348512,0.009077039,5.6252196e-05,0.0144030275
0.98499537,0.8309362,0.6933924,0.11109948,0.99465984
0.28817022,0.017396796,0.00041711057,0.00017734121,0.015109852
0.79524934,0.24844535,0.809169,0.98968273,0.93773305
0.99641556,0.91329443,0.84824175,0.54100955,0.9918183
0.01740769,0.0014000161,0.009823083,0.0026392192,0.0003382218
0.035472665,0.17525937,0.14315385,0.004920441,0.3764726
0.89633936,0.69205004,0.94811934,0.72314644,0.97440743
0.0018419614,0.0023062848,0.013383376,3.8134334e-05,0.0032929792
0.8393221,0.94736856,0.96264344,0.97816414,0.99990356
0.2308107,0.9900677,0.071043044,0.161202,0.9020931
0.0077820527,0.005196951,0.7995356,0.000111378635,0.10968876
0.0006322441,0.012084852,0.0013399776,0.025895558,0.0027169536
0.9297633,0.9779012,0.99474776,0.9785013,0.99676025
0.05394461,0.004609441,0.047579292,0.021583097,0.026484787
0.9209995,0.9849771,0.9998593,0.89901054,0.72640264
0.99444664,0.999938,0.9949681,0.9977731,0.99897975
0.0065784254,0.44484383,0.025165258,2.9180705e-05,0.0046003507
0.91452366,0.7720514,0.8587692,0.7003758,0.9965733
0.8175315,0.12896158,0.123706505,0.0034835963,0.12694322
0.0011596495,0.002376805,0.0027532973,0.00053845684,0.0056561255
0.9999997,0.99365866,0.9754742,0.961101,0.998522
0.9968616,0.889415,0.20538272,0.13837996,0.97168416
0.58954865,0.014845039,0.88041466,0.01968176,0.10766682
0.8771353,0.98652077,0.9078197,0.79740405,0.99801445
0.00077931676,0.0007040315,0.0027107773,0.00043987855,0.003669492
0.0024710265,0.023157716,0.023564842,0.0004999445,0.005540199
0.9874568,0.8207005,0.7948327,0.31916535,0.9676129
0.9864521,0.93425274,0.8161304,0.9221975,0.9917367
0.016496783,0.0010201364,0.010796569,0.001714192,0.018444244
0.0007027311,0.0005645999,0.0008080837,2.9969275e-05,0.032217335
0.99951345,0.9999384,0.99208134,0.9684756,0.9416858
0.8543685,0.98936635,0.9998892,0.9971639,0.99912375
0.0008988797,0.094628625,8.406816e-05,3.75319e-05,0.011822999
0.9954499,0.41036344,0.96543163,0.4730337,0.9995637
0.0068901763,0.49982223,0.041089423,0.016237356,0.1492514
0.0034072064,0.0012637536,0.0019109744,0.0001899319,0.012424945
0.99944603,0.9800393,0.9088834,0.99595845,0.9997412
0.97138953,0.996868,0.84936553,0.9998525,0.99844414
0.007879379,0.00032658305,0.022815406,1.7785827e-05,0.03974711
0.9999847,0.9883124,0.9981812,0.92806983,0.99869174
0.0037779359,7.4741954e-05,0.00010701525,0.00027038195,0.0018751072
0.02508685,0.0005961933,6.436931e-05,0.009839575,0.028056929
0.99562764,0.9999369,0.9831332,0.9968444,0.97291964
0.99268615,0.94800687,0.94472903,0.9771458,0.9940283
0.02470606,0.50869083,0.013390865,0.0051964014,0.008009228
0.6843254,0.97541034,0.9758062,0.99842787,0.9962067
0.013918345,0.23124614,0.00056094327,1.0890523e-06,0.0040447055
0.99935514,0.94508183,0.9941218,0.9999694,0.9998377
0.0023047403,0.002756529,0.0011508338,0.0016170595,0.005267144
0.00035597087,0.0003106425,0.00016233254,0.0001665338,0.0014852391
0.9998118,0.99800634,1.0,0.9954596,0.99988365
0.9817107,0.9820938,0.9784525,0.9841569,0.99899495
0.0073412177,0.00020901777,0.009541376,0.0006257092,0.0014557774
0.94396645,0.35704938,0.96877944,0.13311246,0.8172622
0.1685263,0.5994853,0.22437146,0.52946055,0.29921716
0.99732965,0.6855654,0.9589328,0.9839853,0.9977103
0.007227038,0.00017565562,0.001638989,0.0005747591,0.44276297
0.96648043,0.99670756,0.963295,0.9958132,0.9995526
0.31274256,0.022838067,0.031615905,0.0005094725,0.8955372
0.9999994,0.43954158,0.46715656,0.23502178,0.76143956
0.080323026,0.47245577,0.13326935,0.014747474,0.13970368
0.0041475473,0.000391632,0.0010837778,3.5741326e-05,0.0007565035
0.99998266,0.9327792,0.9936509,0.9999924,0.9834639
0.92474836,0.9989052,0.99394166,0.9827843,0.99967825
0.00049737206,6.561477e-05,0.00049146765,0.0001468418,0.0043145586
0.021114077,0.03496442,0.0059999633,0.050914336,0.017766172
0.89677423,0.9305098,0.4806959,0.8993591,0.99485177
0.011564236,8.995967e-05,0.0037587727,0.0006580345,0.00371226
0.5165528,0.23646191,0.87558514,0.48216888,0.64822185
0.9999728,0.9411767,0.99487025,0.9999531,0.8682159
0.016140532,0.0003475391,0.0010338003,0.00013706916,0.035345435
0.028650435,0.00030602215,0.001855044,4.1003885e-05,0.0020146768
0.22603446,0.9963362,0.9751877,0.9979954,0.9959439
0.026668984,0.02250557,0.026419943,0.0014376882,0.07086058
0.99999464,0.9791552,0.99466574,0.9340621,0.96130866
0.6871433,0.232519,0.44622657,0.307168,0.6149693
0.92606604,0.7267737,0.15724285,0.12004647,0.82000977
0.9842124,0.9986454,0.9993432,0.9994078,0.99689376
1.1230974e-05,0.0038407848,5.891753e-06,1.3125492e-06,0.0052561956
0.93570507,0.9377293,0.96823686,0.40192816,0.06240466
0.4153816,0.5687431,0.24403113,0.40862224,0.075099446
0.68833405,0.009041946,0.0957064,0.00087713974,0.05680348
0.9106038,0.23419021,0.83857036,0.9332086,0.16863538
0.001754287,0.0006799168,0.001406716,0.0008230315,0.0013159185
0.98926306,0.81533355,0.99761033,0.9996423,0.99256223
0.9455514,0.82783985,0.62847334,0.6693198,0.9984344
0.026413525,0.0066112233,0.010184957,0.13511683,0.026383163
0.26108414,0.8394247,0.96086174,0.5728587,0.84576905
0.007506896,0.0006402898,0.0022593925,0.0042845793,0.56615984
0.9866741,0.97384554,0.99715537,0.999549,0.9988496
0.00066341244,2.4040377e-05,0.0017495388,4.2572647e-06,0.001233345
0.99153525,0.9985835,0.9999999,0.9999977,0.9976238
0.0048147063,0.0013251776,0.00025891155,5.75693e-05,0.0013375699
0.97417593,0.9833679,0.93700594,0.93978906,0.99960184
0.06891696,0.00045672714,0.0027508396,0.0030729354,0.01581618
0.0025008142,5.095836e-05,0.00040080454,0.0010855674,0.006921695
0.9353633,0.9924981,0.9409244,0.99930185,0.99345165
0.9533675,0.96015316,0.7930871,0.924289,0.9635458
0.07686977,0.20431113,0.09025073,0.057760827,0.10672509
0.9999966,0.9456259,0.45891863,0.8791429,0.96507806
0.018930875,0.36509278,0.26335454,0.0070094615,0.07038095
0.8578599,0.76518226,0.75568753,0.9342745,0.82837605
0.028008513,0.0072693885,0.0031467197,0.00045126956,0.012715403
0.16970766,0.05559425,0.11271174,0.009227497,0.008037981
0.99999106,0.80560124,0.8821538,0.93874514,0.99057287
0.005572157,0.001300875,0.0002601599,0.00040490663,0.02711182
0.9999998,0.99951756,0.9970175,0.9676326,0.99730617
0.0017949186,0.0011687018,0.00027474842,0.0020187749,0.034957
0.91744953,0.9917997,0.99952716,0.9999973,0.9999918
0.01892875,0.02168044,0.023899896,0.11950733,0.03772502
0.45510364,0.77841735,0.49268907,0.26321912,0.78834033
0.9132559,0.925176,0.95433503,0.99996364,0.9602116
0.0008680352,0.008127465,0.0025223873,0.00016465501,0.008123797
0.9741065,0.9995837,0.99706346,0.999914,0.9965867
0.0011493444,0.0001721497,0.00029784883,0.0003299419,0.006758958
0.035762027,0.00052020483,0.010487607,0.00811472,0.07092913
